Step,AgentID,Wealth
93,10,0
93,11,2
93,12,1
93,13,0
93,14,3
93,15,0
93,16,4
93,17,6
93,18,0
93,19,1
93,20,1
93,21,2
93,22,0
93,23,3
93,24,0
93,25,1
93,26,0
93,27,3
93,28,0
93,29,0
93,30,2
93,31,0
93,32,3
93,33,0
93,34,0
93,35,0
93,36,0
93,37,0
93,38,1
93,39,4
93,40,1
93,41,2
93,42,0
93,43,2
93,44,2
93,45,0
93,46,0
93,47,0
93,48,0
93,49,0
94,0,0
94,1,1
94,2,1
94,3,0
94,4,0
94,5,0
94,6,0
94,7,2
94,8,0
94,9,1
94,10,0
94,11,2
94,12,1
94,13,0
94,14,3
94,15,1
94,16,4
94,17,6
94,18,0
94,19,0
94,20,1
94,21,2
94,22,0
94,23,3
94,24,0
94,25,1
94,26,0
94,27,3
94,28,0
94,29,0
94,30,1
94,31,0
94,32,3
94,33,0
94,34,1
94,35,0
94,36,1
94,37,0
94,38,1
94,39,4
94,40,1
94,41,1
94,42,0
94,43,2
94,44,2
94,45,0
94,46,0
94,47,0
94,48,0
94,49,1
95,0,0
95,1,1
95,2,0
95,3,0
95,4,0
95,5,0
95,6,0
95,7,2
95,8,0
95,9,2
95,10,0
95,11,2
95,12,1
95,13,0
95,14,3
95,15,2
95,16,4
95,17,6
95,18,0
95,19,0
95,20,1
95,21,2
95,22,0
95,23,3
95,24,0
95,25,1
95,26,0
95,27,3
95,28,0
95,29,0
95,30,1
95,31,0
95,32,2
95,33,0
95,34,1
95,35,0
95,36,1
95,37,0
95,38,1
95,39,4
95,40,1
95,41,1
95,42,0
95,43,2
95,44,2
95,45,0
95,46,0
95,47,0
95,48,0
95,49,1
96,0,0
96,1,1
96,2,0
96,3,0
96,4,0
96,5,0
96,6,0
96,7,2
96,8,0
96,9,1
96,10,0
96,11,2
96,12,1
96,13,0
96,14,3
96,15,2
96,16,4
96,17,6
96,18,0
96,19,0
96,20,1
96,21,2
96,22,0
96,23,3
96,24,0
96,25,1
96,26,0
96,27,3
96,28,0
96,29,0
96,30,1
96,31,0
96,32,1
96,33,0
96,34,1
96,35,0
96,36,2
96,37,1
96,38,1
96,39,3
96,40,1
96,41,1
96,42,1
96,43,2
96,44,2
96,45,0
96,46,0
96,47,0
96,48,0
96,49,1
97,0,0
97,1,1
97,2,0
97,3,0
97,4,0
97,5,0
97,6,0
97,7,2
97,8,0
97,9,1
97,10,0
97,11,2
97,12,1
97,13,0
97,14,3
97,15,2
97,16,4
97,17,5
97,18,0
97,19,0
97,20,1
97,21,1
97,22,0
97,23,3
97,24,0
97,25,1
97,26,0
97,27,3
97,28,0
97,29,0
97,30,1
97,31,0
97,32,0
97,33,0
97,34,2
97,35,1
97,36,3
97,37,1
97,38,1
97,39,3
97,40,1
97,41,1
97,42,0
97,43,2
97,44,2
97,45,0
97,46,0
97,47,0
97,48,1
97,49,1
98,0,1
98,1,1
98,2,0
98,3,0
98,4,0
98,5,0
98,6,0
98,7,2
98,8,0
98,9,1
98,10,0
98,11,2
98,12,2
98,13,0
98,14,3
98,15,2
98,16,4
98,17,5
98,18,0
98,19,0
98,20,1
98,21,1
98,22,0
98,23,2
98,24,0
98,25,1
98,26,0
98,27,2
98,28,0
98,29,0
98,30,1
98,31,0
98,32,0
98,33,0
98,34,2
98,35,0
98,36,4
98,37,1
98,38,2
98,39,2
98,40,1
98,41,1
98,42,0
98,43,2
98,44,2
98,45,0
98,46,0
98,47,0
98,48,1
98,49,1
99,0,2
99,1,0
99,2,0
99,3,0
99,4,0
99,5,0
99,6,0
99,7,1
99,8,0
99,9,1
99,10,1
99,11,3
99,12,3
99,13,0
99,14,3
99,15,2
99,16,4
99,17,5
99,18,2
99,19,0
99,20,0
99,21,1
99,22,0
99,23,2
99,24,0
99,25,1
99,26,0
99,27,1
99,28,0
99,29,0
99,30,1
99,31,0
99,32,1
99,33,0
99,34,1
99,35,0
99,36,4
99,37,1
99,38,2
99,39,2
99,40,0
99,41,0
99,42,0
99,43,1
99,44,2
99,45,0
99,46,1
99,47,0
99,48,0
99,49,2
